,achievement_count,average_cadence,average_heartrate,average_speed,average_temp,average_watts,best_efforts,calories,device_name,distance,elapsed_time,gear,kilojoules,laps,map,max_heartrate,max_speed,max_watts,moving_time,name,pr_count,sport_type,start_date_local,suffer_score,type,weighted_average_watts,shoe_distance
45,3.0,74.1,153.3,4.968377,88.0,333.7,6.0,553.0,Garmin Forerunner 265,3.48,43.15,Brooks Ghost 15 Brooks Ghost,840.9,7,_kumFlzrcOLs@Lm@HORyAKIa@MkCOABG|BU|AEDG?IGAEP_AH_A@kAGg@JSHAXLVDbBDLBzCpAZ@JJBROPEBGA{@k@g@OEIL_@Lw@JWP}ALsECIOYC_@BgAFy@C]BUHILDJVMp@Cd@?HBFLBb@AhADDDBH@\SzG@R@JHTv@nAZx@Jp@BX?^G`@NZB@PO@MIq@?k@QiASg@{@oAMa@FwAHKf@FxFZB`@GrBPh@JNTP`@JX?j@Db@?H@DFEf@UjBI`@S`@UZqDlDAHHNDAZ]NSh@i@n@`AdAlAPLN@J_@EMs@Wo@s@G@WAWa@c@^u@x@KDGE@UJMt@o@z@y@f@k@FELALEPSF@vAlAXn@HLFBJEFMAYWYSMiAaAEGEI?KHWJm@JkBFG\Pp@Pd@RXVLDHAFGBS?EAKKGo@EcBo@I@[JGHALUzBMj@MXW\eBbBW^u@l@CHFLB@RI~@iAHEDDTb@V^VVl@t@JDRE@WAQEEYG[Ow@cAKQAMfAgAVa@f@\h@d@\v@FFHB@I@g@EMgB{AEINo@TeCBGFAJHr@Rh@Tf@^N?DI@MAQEGECg@G{Bw@g@GmBKQCKGSUIk@F}AA[gBKk@?YIQ@_@CM@m@Eo@GIICUHgDAICCgAAw@GEBAPArAKhEOnA]|ABHfA`@R?LDDL@FEH@CC@BDAGE@DEBLOHKAOQIEq@Wc@SM?y@xD,178.0,8.81378,639.0,2520,Lunch Run,1.0,Run,2023-06-05 11:26:41,66.0,Run,359.0,67.34
46,0.0,71.0,140.9,4.346491,86.0,293.6,5.0,432.0,Garmin Forerunner 265,2.82,39.0,Brooks Ghost 15 Brooks Ghost,685.2,5,ikumFpzrcOFDBGHg@L_@ReAD_@BMFK?GCCc@Oa@?a@G]CQ@e@GCzBc@dDELMDE@EEH}@P}@B[Ls@DsAI[?IHUFCF@RH\Fn@Dr@?XH`@RDI\eBJaA?a@FmAD}CBq@BoAEa@DSFCN?LH?PI^E`A@FvABd@?HF@^MvDBJLHVDt@?bF\BFEhCHd@LVJJXJzAHj@?FFOpAIbAGXUh@WZGd@EHe@h@HRLRp@z@LHTFPNBD@NALEHI@E?KG{AkBYm@MFy@bASNQO?KBC\]b@GPULEHDd@v@d@p@h@j@PHHGDS?MCEq@Y]]m@cAAQdA}@V]DAb@\f@d@PXP`@HDNCDE@OCSwBkBEI?KLk@@SHo@F}@DIPFxAj@d@ZJBLEDUAKGIq@G[Kw@_@a@OYCy@AgAESEWWK]AQJ{Bz@?\D`@?jBNl@PlE`BLCDI?YCGICYFK?qDwAcAQu@CUEi@?iDS[?mEYGI?GF}CCMKQKIe@?u@Ea@@KGF_AHg@KWKAMHBlAGrAAnBKlDIz@Q~@IXuAjGI?AIBESG,163.0,6.469404,464.0,2334,Lunch Run,0.0,Run,2023-06-04 11:06:14,35.0,Run,309.0,70.16
47,0.0,70.8,145.8,4.33978,91.0,289.2,6.0,611.0,Garmin Forerunner 265,3.93,54.65,Brooks Ghost 15 Brooks Ghost,942.1,5,ikumF|yrcOLDFP@JJFLBj@R^FXBRCLDDJ?LITIDE?UQ{@Kk@U_@EEAEK?ULQDMx@wD?M]QICqAG]Ga@CCDAPA~AUpAU|AING\Dj@EJIBKAECGM?QLUHc@n@eEBwAE]?OFKLEFBPJp@FViIR_@Fa@@wBF}@JgAd@uAb@kBTkBP}@JsADEH?rADn@Jb@?HF?LGbA?vBEnA?zBItCAp@BLDB`A?r@HlBFtALFcCAGyCs@IM?SHOJCFBPTPFzA^\?HFBRMd@?`@CVAj@BHTDh@?hAJp@@JBHZCLEDIBOGGIKE]AcAK]@mDQUCQ?cCSIF@VGdBCZ@LNFnABbCP^?TDNAb@D`@@^DtBJZDh@L|DxAH?NEL@FH@RGLQD_Aa@wBu@UMo@Mi@IiAAeBOG@?jACx@F\HNXN~AH|ARzAj@j@JJH@PKTEBG?g@a@kBq@CACD?XQxAAZOr@BDj@^pAdAFNCRINM@GC_@q@UQu@y@GEKD[d@]\ABUPEHDN|@fARN\LJHDTAHGFGDMAs@q@g@m@a@w@{AvAQIAC?IHQr@i@V]ROnAmA`@q@Rw@Dm@DUJaAGCg@Ck@?m@C[MUUMWGc@HeCCIe@AKIGQKEmBI{AMS@EDAXAxAJZd@v@^x@R`AFlAHXARIHM@KEGQFa@@[Iw@Su@Ue@q@eAIq@@cBHsBDoBEEQ@oBGUFIFBLA~AIzBAfAI~@IXM|@g@jBs@bDG?CC@OKAABAE@AEAAB?E,173.0,6.259126,498.0,3257,Lunch Run,0.0,Run,2023-06-02 11:08:17,68.0,Run,313.0,74.09
48,0.0,71.2,141.6,4.435971,91.0,298.2,5.0,425.0,Garmin Forerunner 265,2.74,37.05,Brooks Ghost 15 Brooks Ghost,662.9,5,kkumFlzrcO@G@BDADIFCBW\_BL[DYAIo@UkCMAtAEl@UzAARMp@QJCPBx@IPG?ICGIEO@MN]Lc@RaBToAD{AEe@BSHGF?`@LV?VDhAD\JTLL]Lq@J]Fa@FiDHiA?aAFyBEa@DQLILDFNANKXAv@@JLBRAj@Dr@@DDBPAp@CPAzAGb@BLLHTFxGZFF@RIhBD`@Pd@RP\J`@DTAd@DV?D?FH?HYlCG\IR_@b@c@`@UZsBlBGJ?FJLJGp@y@\]HJd@z@j@j@`@h@JBHEFE@I@QCCEGm@QSOa@g@MWIS?IBGRUbAiAB?RLh@h@VR`@t@HBJAFEBI@ECQWYc@UmAeAPy@TsB@W@CL@x@Zr@\RPLFD?HCFOAUKKi@E_@Qs@Qk@U_AGmAEOASGUWIc@F{@BkAj@@hAJbADn@FpA`@PLnCbAN?BCFU?SCGOA[LwBu@OKi@Su@Oc@EiBKSCQ?k@Go@AaAKs@?w@Gc@AcAKEC?GJeCMUGY?S_CGKCAC?UDg@H_@@MCMOEIBGRD`@At@CR?pAE`AAlAMxCG`@Y~@G^YlAm@zCCDIC,168.0,6.881012,480.0,2223,Lunch Run,0.0,Run,2023-06-01 11:44:28,38.0,Run,319.0,76.83
49,5.0,67.6,143.8,4.693226,90.0,289.5,5.0,413.0,Garmin Forerunner 265,2.79,36.06666666666667,Brooks Ghost 15 Brooks Ghost,619.9,6,akumF|yrcOBB?FCHGFETDLFH\@n@VTD`@?JBNLJ?FEBSCKGEM?SDWEU?o@[UECCPy@FQRaAXkAJ@THDAZLPHVVJAFOCOEGEAS@ICeAc@EMb@iBJw@Bs@De@?yA@s@S]?MFmA@eAGa@@KLMTBDDBJ?FOd@At@@NACBAvAHb@?DFB`@UzGD`@HXp@fAFBF?DOIQi@u@Mc@DiA@EFERAjBLdABVDdABFBKpCJd@PXNLRF`AJzADB?DHCl@Mp@K|@M`@JNh@ZlA`AHN?RORK@CCw@oAu@o@MCQJKNW\ONULIJd@r@`@d@PLb@PLJ?\EHIBK?MG}@cAOU[u@GEIDsAtAMEEKFOhAaAlAiAd@k@R[Pe@Hc@LmBDODCH@VLdAZd@V`@XLADO?MCOCA_@Ec@ImAi@MAKPG`AUlBYv@[d@w@v@]V{A~AMCGMDKZ[^Yj@q@nAkAV]N_@Hc@Dq@FS@]Fa@EEQCW@{AEOC[SQ]CMCY?a@HcBAEMEgCIsBO]@_@OCG@MBg@?e@DY@kAACqBEYGIHINArAMbEI|@_@|AE\Od@y@rD@DTTj@Rx@RL?XED@HN?LCJGHOBKGEGOGi@CaA]SAIGAO?IHQ,181.0,8.692982,599.0,2141,Lunch Run,2.0,Run,2023-05-31 11:28:00,48.0,Run,338.0,79.62
50,0.0,68.8,141.0,4.288329,90.0,275.9,6.0,491.0,Garmin Forerunner 265,3.25,45.5,Brooks Ghost 15 Brooks Ghost,752.1,5,yjumF|yrcOA?@?DOLu@f@kB?IQKYImAEg@K[?EtBQlAOv@AJI`@KHEV@r@CJEBKCGEGQ?IR_@DSn@kEDuAGc@@UFGLCVJj@FFABI?e@DgA@mAF_A?u@DMTWDmA?eAF}@?WFm@f@aBf@uBRcB?k@Jw@JSDUNGh@DHAdALf@@LF@TOdF?~BC`BG~BCbCIvBCvADf@FPHPj@x@Vp@PlA?`@Gf@DJLJH?N[K_@Ae@YiBIUS_@g@u@K_@ASD}ABIBEdALbDJf@D~BH~ANh@@^JpBv@n@Nb@RHBLGDAPTBPILOBaAg@qAa@k@[y@O}E[EH?NAz@C^@T@RX\\HdA@tANvBx@f@FHJ@JERGFI?EAe@]_A[_@Q]MKDUjCIb@GNQXi@h@W\cCvBENJLLCjAqAHCLPN\r@~@h@f@FDJ?HYAQIGe@KMKUWm@_ACIDIh@g@t@{@B?lAdAZl@FJJBF?FQAQ{@w@_As@GOLa@BWV_CASS[ICuBEMAQKMUGQAo@IQIe@De@CIo@?q@I}CMc@EECEYOQCK@i@L_CCOCCcCCGCACH_AHc@?IEMQGKFGRH`@?z@GfA?f@Et@EtCEhAi@vBCZGPo@rC?FUl@IC@KCA,173.0,6.567832,500.0,2726,Lunch Run,0.0,Run,2023-05-30 11:04:34,46.0,Run,304.0,82.87
51,1.0,68.5,141.4,4.427023,84.0,277.6,6.0,566.0,Garmin Forerunner 265,3.72,50.516666666666666,Brooks Ghost 15 Brooks Ghost,840.7,11,ekumFbzrcOA??CH@DCVwAX_AH[AEi@UaAGq@I_@?GtBAFC?OGCEBc@?}@GS@Q@GHILETNT?PBr@AXD\Fd@TD?Fe@L_@Lo@Fs@BoADu@?{ALkDG_@?MBKNINDJPKh@E`AzBLNJIbEIvBJx@t@bAH@@CDMAGe@u@SSI_@?QFQ@]FKLCT?b@Fh@@lAL~ABJ@DHK~A?d@Ln@HJLNJF^HlBDLD?TMbAGz@K`@M\U\]^{BzB]VCJDFHBFCnAqAD@Zj@RXdAjALFHCFOASQO[IOKs@_AKSCMBIlAiAFMFCXPZX`@RXn@FLF@F?HIBKESmAiAq@i@?CFWJi@N_C@AhA^RLNDl@`@NAHSCSIKE@WAqAi@eA[GJItAMjAK`@Sj@uBzBaAz@CD?DPFVYj@e@LQNK|@{@\c@PFdAz@^z@JFHEDIBMEUcCkB@KHUJm@PsBFKjBv@j@`@JAFM@ICOKK]AuBy@kBQcACQGU[I_@?UJaBAOIEGHCNGlBDd@Pb@LLNHLBR?jAHf@ADB@LG`@O`BQr@]h@SNq@t@OJc@h@o@f@CDJVJET[^[RY\Yp@q@V]FCB?nAhA`@z@LBHEDO?MEQYWo@a@s@m@CIViA@[Jy@B_@DEHB`A\f@TZXJDF?DEBQAOGKIEW?kC}@SCa@AcBKWKW[E[NwC?KCCQ@sAGM@yCSi@?KEDuDUa@{BEICCQBq@H[@MIQEEEAIBIL?HFX@TI`CMvGMbAYfAKj@]jAUvAKZ,173.0,7.368678,522.0,3028,Lunch Run,0.0,Run,2023-05-28 11:40:14,53.0,Run,314.0,86.59
52,0.0,69.9,139.2,4.218982,88.0,278.7,4.0,278.0,Garmin Forerunner 265,1.84,26.233333333333334,Brooks Ghost 15 Brooks Ghost,438.7,3,okumF~yrcOFBLAN{@Rs@RgA?EMKYImAGGC{@ECB@l@Gl@?\g@bDCDOFE@CEf@cDDg@?]Dw@E_@@KHKJA\Lb@FHAAKHcA@kADwABYAGBq@R_@Ju@?wABaANiAXcAHc@JW\{Ap@gF@GN?zAJhA?DD@LOvEAtEI`BCrAJDjFPhAJDAHwBAG[Qq@MmA_@IIAQHQLCF@LRVLtA\`@@FHDPIXCPCbACXDHVFp@@RDDAP?TBv@@FDBH?VMLI@WWm@Ce@EiACc@G}@GcBEeAI}EQGQ?GDoAJc@GQGGOBEDCJFZ@PM~DEfDE|@UtAMd@Mp@aAbE,166.0,5.945946,487.0,1574,Lunch Run,0.0,Run,2023-05-27 11:34:17,21.0,Run,300.0,88.43
53,0.0,68.4,134.9,4.234641,84.0,275.1,6.0,573.0,Garmin Forerunner 265,3.85,54.71666666666667,Brooks Ghost 15 Brooks Ghost,900.9,5,{jumFzyrcOEDJPFNh@V`@Ll@FVCHBDFBHGTGHK?OQaAKk@Wa@AIM?WPYZsA\gB@Q]OSEQAg@Gi@?g@CCz@?d@Ej@YzAKz@EFGBEJB~@CFM@KCEGCUPWPsA\eBJeCG_@@OJML?RL`@FL@DCRcI@EVa@BSD_BAw@J_ABe@Je@Zu@h@aCb@gDJeA@CLCrBPh@@XDP?DJIvBC`CGP?nAWd@ALK~D?nAOfG@\FRNZd@p@Xp@FTJv@@`@Gf@?NNHL@LU?EK[E}@UoAWm@k@{@Oa@AM@eA@MDEb@FnAH^@d@DnBFB^IlBHd@P\RPRHh@?h@Dp@AD@@D[bDSp@o@r@iAfAa@j@YL]ZEDDDHHLALS`@c@Z[HAFHP`@PVlAtAJDFGFO?IGSQCe@Qi@s@Ye@AI@IJKxAyAp@p@XRXf@HTNHPO@SGKm@g@g@e@YSQSPu@TgCBGDA\Pb@Jh@Vf@`@PEFY?EKIQEQAQEgBq@o@KyACc@EMESUKWC[F_@@uAJEb@D`ABlBLj@Nb@P^JpCfAL?JO?SIIKAWFiBm@wAo@]Gs@E]Eu@CmBOyAEu@Gc@?aCQCGB{@?{@@e@@IDGtDRV?tALX_@DQBaBHU@MMS_@?_B]KEO[GCK@IJ?PHLb@Lz@Px@VBLGtBCDE?_AEo@?o@GsCMc@Eo@A]E]?EE?w@BUH]EOKCI?C@EN?HDP@PEdBC@@FAPApAIdB@|@Gx@m@zCUr@i@pCIZE@GE?K,166.0,6.657312,506.0,3275,Lunch Run,0.0,Run,2023-05-26 11:14:20,44.0,Run,306.0,92.28
54,1.0,69.5,141.0,4.20556,91.0,277.4,6.0,752.0,Garmin Forerunner 265,4.91,70.05,Brooks Ghost 15 Brooks Ghost,1165.1,8,ikumF~yrcO?@H?DCHo@Pk@RgAFM?Gk@W}@EUC{@A?bAGz@[bBCXG`@CDGBCDE`@@LBNALCBMDOMEK@IN_@Da@J[b@kCDoBEc@@KDKLGJDNJ^?PD@?BI?e@D{A?i@Di@A_@FgAVWFkAAQFuCJi@^mAf@}BPoABe@J]PsA?OIKIAg@AiAKGCM[EEGAsAIw@@_AGuDMu@KgCKGCGGAKMcCEe@MgDKaB@cCC_@?oAFiALeA`@wA^eA`@o@f@wATg@\_CBi@EuAGo@G]oAkDi@_CQg@YqAUkB?WKaAMo@ImCBmBHgAN{@TcAZgAL{@l@_BlAuFRu@|AsERo@TuB@oAIuAMk@AMHWLAhBHjACz@B\AdCPtBBj@HdBD~BN|@D~@?fCRlAPh@DNDDJ@T[bEBNJRDj@GrAWlDCt@O~AGxAS~BCfAQzB?TGd@MtBGbBCPEdAOxACl@?pA@TV|AlAnE^fARdA\v@Nt@Rl@ZpAbAtDJZd@r@fAbCx@lARn@fAhC`@lA|@nEv@lCDd@ACB@Pb@TpARt@Pb@BNGTQVw@^qBl@]Fa@@_AMqAMq@G}AG]EO@EBGPO?]Ae@GkCMs@K_AA{EWGn@?~@Gh@@~@Ez@?zDI|ACfAMDSOIAq@AaAGEACK@q@Li@AMCIGCG?KHEPBzAKdD?fAIzBGp@_@`BGFo@W[A[Ca@?SE_@CYMMDCF?HFV@dAGJ?`@U`BKf@MfACHKJAHANBJPFD?BC@]CQB[BMHKNm@Bi@RsADq@A[@a@BIZCl@JjABPDXN?PALEFCABGMhACJILQx@,172.0,6.639416000000001,499.0,4200,Lunch Run,0.0,Run,2023-05-24 12:34:05,69.0,Run,307.0,97.19
55,0.0,71.0,137.6,4.328595,88.0,283.1,5.0,451.0,Garmin Forerunner 265,2.98,42.0,Brooks Ghost 15 Brooks Ghost,701.2,6,kkumF`zrcOAABB@FADE?ECJBDHMKG?BCC@PD@DB?UONB@DCDD@FSRw@NaAXeA?Gc@SYEcAE]I]@AB?dACf@e@fDITKJEHBv@KNE?IGEIAOL[No@Fw@\cBDc@BmACm@BQPCh@NX?hAHXFf@TBA\}ANsA@yCFqA?_@DMPInAFVGN?VBVHBH@NE`@Ct@Cd@ARBFJF\En@@h@FZ@^Hh@Ab@DLNPPIjCD`@R`@PPVHj@@r@Fd@ABDEt@MlAGd@K\[f@{@|@]XW\eAx@CLJLB@JI|@cAPI\n@HHLV^ZLTTTJBFCDKC]GGe@IOKg@q@Sg@AMBIZU^a@\c@DAhAz@JNTn@HJLDJI@WGOu@g@W[a@]MQ?GHYRuADq@DUBC`AVd@PRN^TH?FK?MGUu@Ic@KqAk@YG_A?s@GUAQGOOIi@B_ADg@EWDKpADRDR?XD^@d@FNDXB~Ap@zBv@NAFK@GAQEIGAQFGDK?g@Uk@S]SkA_@]IyAKo@Ce@Iw@Aq@GW?_@GgACa@?UCc@KOBOJQBCDEzAF\f@p@\p@VfAFb@@t@DLBV?DMPGBE?MMCMDo@E{@G_@Y{@w@oAEME}ANoE?{@OE[C_@@}@MAK?UJgACKMEIDGLDZ@^WpKIl@Mb@AXSZEb@GLOz@m@nCEB,166.0,7.064446,485.0,2477,Morning Run,0.0,Run,2023-05-23 10:48:05,33.0,Run,306.0,100.17
56,0.0,70.5,141.6,4.281618,90.0,283.5,6.0,483.0,Garmin Forerunner 265,3.14,44.15,Brooks Ghost 15 Brooks Ghost,747.5,5,_kumFb|rcOBDLCXFHF^Ld@ANBDBHNFBJEFUAIMMa@Fu@Ku@SGIVmANc@TuAJSB?\R^HZZLFHAJ[?GGKUAO@I?][_@GEKNe@TmAFg@Ds@Ae@JoADsCBIZ?r@Fh@CH@BF?bBIrAGlBD^HZt@jAXr@LfA@d@Gn@DJH@NCHQ?OKi@EiAc@mAu@sAKWC]@u@BO|CHvAJn@@HB@F?REtA?f@DVL\d@Zn@Az@H^?FBA`@QfBEVOd@MVY^mBhBSVk@d@CBBJLFXYh@q@LKFAVh@RZl@n@Z`@HFHBJOBMCUc@MUMy@aAMUAI@Gt@o@f@m@JEjA`AXr@JLHDJKD]EMo@c@OQy@m@EK?KLg@D_@NiBDEF?|@^TFVLj@^D?JU@QCK}@IYIc@Yk@MSIYEe@@yAIOEKIEKIg@BmBBSDCR?d@DpBFhALb@Vt@RTLl@P|@`@JBNCBEBK?KCEOGI?QHEAe@Ue@KgAi@y@Uo@M_DO_@E}BG{AMc@?iAKCMD}@Ag@@s@@IDA~@B`@F^Bb@AlAH~ADt@Jn@BZARHLPLBJMBO?IEGg@I[@y@E[E_A@gAK_@?a@GaESmAK{@@CEC}@DSFI@QGOIEG@GFGJDd@An@KnD@fAKfCUtAQn@EZSn@g@pCGJ,166.0,6.8049539999999995,462.0,2637,Lunch Run,0.0,Run,2023-05-22 11:17:10,43.0,Run,306.0,103.31
57,1.0,69.4,141.7,4.536636000000001,84.0,294.6,6.0,834.0,Garmin Forerunner 265,5.35,71.31666666666666,Brooks Ghost 15 Brooks Ghost,1251.5,20,ckumFxyrcOCFHADG^{AVqA?EEGq@OiAEYG_@CANCzAS`BOn@CZGPKDCHAb@B`@KHK@IACe@@GJCDSb@cDLo@DqBC]BKDCHCHBFLJBfABFAt@FNDZRD?BARiAFWHs@DuAJqBBiBD}A?[Ca@BOJGR?FRARI^ErABLl@?n@Bl@?ZFp@DlADjA@^Fx@FjDNL@RTH@FABCDMAOKMqBEg@G_@?IAEMAIFsAJg@AKCKMGS@c@EMEu@WU[KCG@EDAH@NHJl@LVDhAXHHBLO|BYB]AYGuBMiAMQ?EFEd@CzACf@@RFJFBh@BvBJt@D`@@THLLBNAv@IfA@RF\LVVRPDt@?h@Dh@?DBIjAQhAKb@Qd@oAvA]X{AzA?FFHD?LOTMh@q@NCZn@xAdBDDJBL_@@ICGIGg@MQM_@a@_@i@ES@ELGZWv@_AFETN|@v@Pf@NVJBDAHKBKIWu@k@_@a@e@]VyBDkAFELBf@T|@ZXTJ@DARKDKAGGEICg@COEmBu@]Gy@A_AGYIIIIQGOAQBwBDOn@Fz@@r@H`@?t@JRFf@X~@\PBb@Tv@VF?FCFS?Gk@?IIk@WqA]_@Ue@QWCIE_@A{@IY@_AM_@?_@Eq@?iAKgBGeAIGFALAdBJb@j@t@T^DN?HL`@TfCGVEBK?GEEMBw@E{@ESMc@Qc@w@sAKg@@yAHkAFcCCCKAc@?sAGEQDgA?MH[@QGKGAI?MJCJFX@ZDLDVDHVDPCtANDBD\AlBAb@G\@HDJTJz@Fx@DBAb@Db@@JGLAL@XLZ@FH?TAt@Ej@@RHb@NXTPXFd@?l@Fb@ALDY~CSr@UZ{@`ASPe@Xi@p@[X?FJHDA^k@\Ub@e@z@u@f@q@DCZRp@p@h@|@FDJADEBQAKEKi@]qAkACINi@VqCHCLBnBt@PNVGDKAKEIQCi@CmBw@i@GsBIWGW_@COASBk@COH_ANCh@ATDRAfBRl@Ld@Lz@ZxAn@VDNNH@JODO?IAGIE_@FKAIIQCi@UcAYe@Yq@MYAw@Ko@?g@I}AAyAOkAC[KO?KD{@ESHK@ACPoB?iBWIkAC_@AIEF{@Hm@?IEIEEG?KJGRBP@v@GfAIvEGjBm@xCGRWjAYjAKl@EJC?,177.0,8.303744,633.0,4248,Lunch Run,0.0,Run,2023-05-21 11:19:28,72.0,Run,327.0,108.66
58,0.0,67.7,145.6,4.4471560000000006,82.0,292.5,4.0,260.0,Garmin Forerunner 265,1.6,22.55,Brooks Ghost 15 Brooks Ghost,379.1,23,mztmFlercO?CB?`@?r@HtAFH@?BA@OC[AWE{@Cc@Gu@ASCXA~@H|CNC@@AEBE@q@GkACm@IaACDCT?|@D^Dj@@l@DZ?FD{AC_CQS?rDLz@F?AeAE]@eAIe@GI?d@@RBLArAJx@@DD@AI@e@AkAGu@I]?i@EEBXCp@Bd@FpABXD\@FBQCuACo@ImAEDA\?ZBP?l@Hh@A`@FV??Bu@?s@E[GS?s@IRA\HrCNE@Q?c@Ge@AsAOgA@UIQ@k@Ec@@YGu@?}AMA@ER@l@InB@z@EfAK~@]~AGFWTKLSlAUz@Kd@?D,175.0,8.41112,710.0,1296,Lunch Run,0.0,Run,2023-05-20 11:24:30,24.0,Run,341.0,110.26
59,0.0,63.7,131.4,4.185427,82.0,268.9,5.0,353.0,Garmin Forerunner 265,2.29,33.31666666666667,Brooks Ghost 15 Brooks Ghost,528.9,23,ajumFzwrcORgAPi@?EAEq@U{@GY?u@GIlA?n@_@tBEn@CHKFCHA`@Bb@GFIBIAGEGS?ORUDKJgA`@kBBc@A[Ds@Im@FSHEJARHPBh@?lAF^LRLBAJk@Tw@Fc@DmEF_B@KXUZFNATDV@\ALDDCLDb@@SACLAV?tAEj@@Jh@?fAHXCb@Jd@Ad@HdA@~@Lx@@@DH?BBmAEwAMVAX@bAHn@?PDE@u@AuBMhAC`@Ft@D^FyBC_BOb@ApBDx@JL?GB_AAaAEy@IxAAf@Hx@@TF[EyA?cBK^ClAD^F\Ab@Ba@@cCCk@IKEdA@h@Jh@B^Ab@Fu@CaA?cAK_@ABCFAX@t@H~BFS@sA?wBQHEdAD|AHp@JwAAMEa@AYE}BI_@CWGmAAo@IY@GECK?]HkA?]@[ZC`@?TFn@DBA,176.0,8.129258,770.0,1967,Morning Run,0.0,Run,2023-05-20 10:50:42,22.0,Run,334.0,112.55
60,0.0,71.5,140.6,4.458341000000001,,304.9,5.0,437.0,Garmin Forerunner 265,2.77,37.56666666666667,Brooks Ghost 15 Brooks Ghost,682.9,5,skumFlzrcODAHF?DGHCLFRJBR?h@T|@J^LL@?SCUYDu@I}@[GMPc@Fc@f@iCFC`@L\RTFRTD?HEDQCQGIc@AYGk@WCKBS\mADa@Ak@BQFODs@A_@FwA@sA@OBAxAFd@DHDCRApBCp@DJRFvCT`ABt@DTAB\EvBHh@NXTNRFdCJHFGPIn@AVKv@Wx@OTo@j@kApAWRi@h@ALHJPKb@k@`@]FCdA`Bz@x@F@DCFKBK?IEGEGUEUI_@Wa@o@IUAKHSb@_@f@m@JGF@JHl@j@PJLPL^HJNBFEBUESm@c@sAkA\kCFu@@CHC~An@J@f@XL@BEBMCOGG}@QiAa@k@QQC_@?q@Gg@?KAOGOWIUFcCBOh@@lBL\?p@HvAf@pAj@^Hf@VH?JKDMAKCGIEG?QFa@I_Bk@s@]gASkAEYI]?k@GgCKo@GmCIWECBGXCfA@f@DPh@j@^r@R~@Fj@@l@Fb@CHGHKDICEECOD_@?]GcAU{@IQQQc@u@Mg@?y@FwA?u@HeABs@AMECOCi@C}@AICCQ@[J{@ESEAURCD@fACd@?NA`BEfAApAMrBShAQl@Kf@Ut@a@~BEJI@,168.0,7.0331280000000005,474.0,2240,Morning Run,0.0,Run,2023-05-19 09:12:30,33.0,Run,320.0,115.32000000000001
61,2.0,71.0,141.1,4.330832,,298.6,6.0,804.0,Garmin Forerunner 265,5.1,72.21666666666667,Brooks Ghost 15 Brooks Ghost,1266.5,8,wjumF`zrcOBICVOTCH?HDJ`B`@t@HHJF@LMBM?IIKKAMFI@OE]CCE{@WCI?OHa@ZcAJm@d@iBHm@TaA?w@FU@YFkDDcBRE\?n@FPDP@DA@KBuCDe@CkBDiBe@uEmBM]?SC}@Ea@GUBGC}@EgBOqAAYIQUKEU?OGOAW?oAK_@?KISFO?WC_@AKCGEESAa@O_B?s@K_BKcCGwFFoAJaAP}@Ts@z@qBbAqBNu@LiAD{@I_BO}@m@gBMm@MOOa@Ic@Y_AGYYiACe@YqB[_DGoABiCReBj@eCt@gC^cBVy@l@qCdBkFJ]Da@Lc@P{ABy@EgAQaBDILCl@@dAH\Al@BnAA~AHbA@JBvAJ\?hBJn@@r@JN@RCj@Dl@@n@F`@?l@FdAFh@Lf@BJBDDBLEfAOrBO|CAr@OtBRd@?`@Kn@StCYlFKdAA~@StCIhBKnAIxACvABt@Jn@h@|Bf@|ApBvHv@hCV~@BZn@bBdAjBRf@nA~BfAjCf@zA|@fEt@zCD\Th@h@rBLp@JVCF_Af@{Ab@YN}@J_@@]CSN[Eo@?a@Iw@@m@IaDUa@G}BGkAKoBEo@G]?a@GM@E^Cf@?dBGbB?hBIlCAxAIjA?vACt@BBd@@ZD|CPhHVp@Lh@Td@Lh@XhA`@J@VGJBFD?XGJOFwAg@yAq@]ISIcAOaCKOCcBGkG[QIEI?IDq@FeDEEC@a@A{AGCQBo@Jk@CKCGGCK@EDIRDT@RGdBAfBCl@?n@CN@`@EbAE\WrAK\EXM\u@fD,168.0,6.8564050000000005,506.0,4241,Lunch Run,1.0,Run,2023-05-17 11:27:47,68.0,Run,318.0,120.42
62,0.0,67.4,130.3,4.075814,,263.4,,420.0,Garmin Forerunner 265,2.72,40.03333333333333,Brooks Ghost 15 Brooks Ghost,632.7,5,,150.0,5.1451,349.0,2402,Morning Run,0.0,Run,2023-05-16 10:52:08,22.0,Run,287.0,123.14
63,0.0,26.9,126.9,,,,,109.0,Garmin Forerunner 265,,10.05,,,1,,136.0,,,603,Lunch Row,0.0,Rowing,2023-05-15 11:23:27,3.0,Rowing,,
64,0.0,66.1,131.2,3.977386,,240.0,,323.0,Garmin Forerunner 265,1.99,30.0,Brooks Ghost 15 Brooks Ghost,432.0,4,,154.0,4.706648,317.0,1800,Morning Run,0.0,Run,2023-05-15 10:49:04,22.0,Run,265.0,125.13
